"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_start_time","experiment_seed","age","sex","art_experience","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_curv","chosen_rot","correct","block_failed","blocks_failed_total"
"html-button-response","621","2.1.0","2102696","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","3198","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","33","301","exp_221","2-2-1","+135","[1,4,22]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv0/stim_nv2_ang90_curv0_rot+135.png","images/curv0/stim_nv1_ang90_curv0_rot+135.png","images/curv2/stim_nv2_ang90_curv2_rot+135.png","false","false","null","null","1","images/curv0/stim_nv1_ang90_curv0_rot+135.png","1","90","0","+135","null","",""
"html-button-response","623","2.1.0","2105864","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","3166","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","34","302","exp_111","1-1-1","+090","[6,12,18]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/curv0/stim_nv3_ang45_curv0_rot+090.png","images/curv2/stim_nv1_ang45_curv2_rot+090.png","images/curv1/stim_nv2_ang45_curv1_rot+090.png","false","false","null","null","1","images/curv2/stim_nv1_ang45_curv2_rot+090.png","1","45","2","+090","null","",""
"html-button-response","625","2.1.0","2108081","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2215","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","35","303","exp_111","1-1-1","-135","[1,5,22]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv0/stim_nv1_ang90_curv0_rot-135.png","images/curv0/stim_nv2_ang135_curv0_rot-135.png","images/curv2/stim_nv2_ang90_curv2_rot-135.png","false","false","null","null","0","images/curv0/stim_nv1_ang90_curv0_rot-135.png","1","90","0","-135","null","",""
"html-button-response","627","2.1.0","2113716","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","5632","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","36","304","exp_111","1-1-1","+135","[4,10,25]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv3_ang90_curv2_rot+135.png","images/curv1/stim_nv1_ang90_curv1_rot+135.png","images/curv0/stim_nv2_ang90_curv0_rot+135.png","false","false","null","null","1","images/curv1/stim_nv1_ang90_curv1_rot+135.png","1","90","1","+135","null","",""
"html-button-response","629","2.1.0","2116599","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2881","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","37","305","exp_221","2-2-1","+090","[3,6,15]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang45_curv0_rot+090.png","images/curv0/stim_nv2_ang45_curv0_rot+090.png","images/curv1/stim_nv3_ang45_curv1_rot+090.png","false","false","null","null","1","images/curv0/stim_nv2_ang45_curv0_rot+090.png","2","45","0","+090","null","",""
"html-button-response","631","2.1.0","2120947","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","4345","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","38","306","exp_221","2-2-1","+090","[4,13,14]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv1/stim_nv2_ang135_curv1_rot+090.png","images/curv0/stim_nv2_ang90_curv0_rot+090.png","images/curv1/stim_nv2_ang90_curv1_rot+090.png","false","false","null","null","0","images/curv1/stim_nv2_ang135_curv1_rot+090.png","2","135","1","+090","null","",""
"html-button-response","633","2.1.0","2122582","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1634","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","39","307","exp_111","1-1-1","-045","[13,21,25]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv2_ang45_curv2_rot-045.png","images/curv1/stim_nv2_ang90_curv1_rot-045.png","images/curv2/stim_nv3_ang90_curv2_rot-045.png","false","false","null","null","2","images/curv2/stim_nv3_ang90_curv2_rot-045.png","3","90","2","-045","null","",""
"html-button-response","635","2.1.0","2125764","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","3180","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","40","308","exp_221","2-2-1","+045","[3,4,12]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/curv0/stim_nv2_ang90_curv0_rot+045.png","images/curv0/stim_nv2_ang45_curv0_rot+045.png","images/curv1/stim_nv2_ang45_curv1_rot+045.png","false","false","null","null","0","images/curv0/stim_nv2_ang90_curv0_rot+045.png","2","90","0","+045","null","",""
"html-button-response","637","2.1.0","2129547","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","3782","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","41","309","exp_221","2-2-1","-135","[6,7,24]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang45_curv0_rot-135.png","images/curv0/stim_nv3_ang90_curv0_rot-135.png","images/curv2/stim_nv3_ang45_curv2_rot-135.png","false","false","null","null","2","images/curv2/stim_nv3_ang45_curv2_rot-135.png","3","45","2","-135","null","",""
"html-button-response","639","2.1.0","2131180","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1631","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","42","310","exp_221","2-2-1","-045","[0,18,24]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv0/stim_nv1_ang45_curv0_rot-045.png","images/curv2/stim_nv1_ang45_curv2_rot-045.png","images/curv2/stim_nv3_ang45_curv2_rot-045.png","false","false","null","null","2","images/curv2/stim_nv3_ang45_curv2_rot-045.png","3","45","2","-045","null","",""
"html-button-response","641","2.1.0","2132614","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1432","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","43","311","exp_111","1-1-1","-090","[2,4,10]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90}]","images/curv0/stim_nv2_ang90_curv0_rot-090.png","images/curv0/stim_nv1_ang135_curv0_rot-090.png","images/curv1/stim_nv1_ang90_curv1_rot-090.png","false","false","null","null","0","images/curv0/stim_nv2_ang90_curv0_rot-090.png","2","90","0","-090","null","",""
"html-button-response","643","2.1.0","2134714","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2098","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","44","312","exp_111","1-1-1","-135","[4,23,25]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv3_ang90_curv2_rot-135.png","images/curv2/stim_nv2_ang135_curv2_rot-135.png","images/curv0/stim_nv2_ang90_curv0_rot-135.png","false","false","null","null","0","images/curv2/stim_nv3_ang90_curv2_rot-135.png","3","90","2","-135","null","",""
"html-button-response","645","2.1.0","2136297","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1582","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","45","313","catch","3-2-2","+045","[22,22,22]","[{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":22,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot+045.png","images/curv2/stim_nv2_ang90_curv2_rot+045.png","images/curv2/stim_nv3_ang90_curv2_rot+045.png","false","true","2","2","2","images/curv2/stim_nv3_ang90_curv2_rot+045.png","3","90","2","+045","true","",""
"html-button-response","647","2.1.0","2137647","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1348","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","46","314","exp_221","2-2-1","+000","[2,5,11]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/curv0/stim_nv2_ang135_curv0_rot+000.png","images/curv0/stim_nv1_ang135_curv0_rot+000.png","images/curv1/stim_nv1_ang135_curv1_rot+000.png","false","false","null","null","0","images/curv0/stim_nv2_ang135_curv0_rot+000.png","2","135","0","+000","null","",""
"html-button-response","649","2.1.0","2139314","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1665","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","47","315","exp_221","2-2-1","+000","[6,9,15]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv1/stim_nv1_ang45_curv1_rot+000.png","images/curv0/stim_nv3_ang45_curv0_rot+000.png","images/curv1/stim_nv3_ang45_curv1_rot+000.png","false","false","null","null","0","images/curv1/stim_nv1_ang45_curv1_rot+000.png","1","45","1","+000","null","",""
"html-button-response","651","2.1.0","2141130","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1814","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","48","316","exp_221","2-2-1","+045","[11,19,20]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv1/stim_nv1_ang135_curv1_rot+045.png","images/curv2/stim_nv1_ang90_curv2_rot+045.png","images/curv2/stim_nv1_ang135_curv2_rot+045.png","false","false","null","null","1","images/curv2/stim_nv1_ang90_curv2_rot+045.png","1","90","2","+045","null","",""
"html-button-response","653","2.1.0","2142348","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1216","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","49","317","exp_221","2-2-1","-135","[12,14,23]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv1/stim_nv2_ang135_curv1_rot-135.png","images/curv2/stim_nv2_ang135_curv2_rot-135.png","images/curv1/stim_nv2_ang45_curv1_rot-135.png","false","false","null","null","2","images/curv1/stim_nv2_ang45_curv1_rot-135.png","2","45","1","-135","null","",""
"html-button-response","655","2.1.0","2143731","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1382","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","50","318","exp_111","1-1-1","+090","[6,21,26]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang135_curv2_rot+090.png","images/curv0/stim_nv3_ang45_curv0_rot+090.png","images/curv2/stim_nv2_ang45_curv2_rot+090.png","false","false","null","null","0","images/curv2/stim_nv3_ang135_curv2_rot+090.png","3","135","2","+090","null","",""
"html-button-response","657","2.1.0","2144847","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1115","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","51","319","exp_221","2-2-1","-045","[1,7,8]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135}]","images/curv0/stim_nv1_ang90_curv0_rot-045.png","images/curv0/stim_nv3_ang135_curv0_rot-045.png","images/curv0/stim_nv3_ang90_curv0_rot-045.png","false","false","null","null","0","images/curv0/stim_nv1_ang90_curv0_rot-045.png","1","90","0","-045","null","",""
"html-button-response","659","2.1.0","2145997","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1148","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","52","320","exp_221","2-2-1","+045","[12,14,21]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv2/stim_nv2_ang45_curv2_rot+045.png","images/curv1/stim_nv2_ang45_curv1_rot+045.png","images/curv1/stim_nv2_ang135_curv1_rot+045.png","false","false","null","null","2","images/curv1/stim_nv2_ang135_curv1_rot+045.png","2","135","1","+045","null","",""
"html-button-response","661","2.1.0","2148181","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2182","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","53","321","exp_221","2-2-1","+135","[0,2,8]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135}]","images/curv0/stim_nv1_ang45_curv0_rot+135.png","images/curv0/stim_nv3_ang135_curv0_rot+135.png","images/curv0/stim_nv1_ang135_curv0_rot+135.png","false","false","null","null","1","images/curv0/stim_nv3_ang135_curv0_rot+135.png","3","135","0","+135","null","",""
"html-button-response","663","2.1.0","2152531","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","4348","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","54","322","exp_221","2-2-1","+045","[10,12,13]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/curv1/stim_nv2_ang90_curv1_rot+045.png","images/curv1/stim_nv2_ang45_curv1_rot+045.png","images/curv1/stim_nv1_ang90_curv1_rot+045.png","false","false","null","null","2","images/curv1/stim_nv1_ang90_curv1_rot+045.png","1","90","1","+045","null","",""
"html-button-response","665","2.1.0","2154314","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1782","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","55","323","exp_221","2-2-1","-045","[4,7,22]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot-045.png","images/curv0/stim_nv3_ang90_curv0_rot-045.png","images/curv0/stim_nv2_ang90_curv0_rot-045.png","false","false","null","null","0","images/curv2/stim_nv2_ang90_curv2_rot-045.png","2","90","2","-045","null","",""
"html-button-response","667","2.1.0","2157564","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","3249","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","56","324","exp_111","1-1-1","-135","[0,19,21]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv0/stim_nv1_ang45_curv0_rot-135.png","images/curv2/stim_nv1_ang90_curv2_rot-135.png","images/curv2/stim_nv2_ang45_curv2_rot-135.png","false","false","null","null","2","images/curv2/stim_nv2_ang45_curv2_rot-135.png","2","45","2","-135","null","",""
"html-button-response","669","2.1.0","2159264","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1699","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","57","325","exp_221","2-2-1","+045","[10,19,22]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv1/stim_nv1_ang90_curv1_rot+045.png","images/curv2/stim_nv1_ang90_curv2_rot+045.png","images/curv2/stim_nv2_ang90_curv2_rot+045.png","false","false","null","null","2","images/curv2/stim_nv2_ang90_curv2_rot+045.png","2","90","2","+045","null","",""
"html-button-response","671","2.1.0","2162048","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2782","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","58","326","exp_221","2-2-1","+180","[1,3,4]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":4,""curv"":0,""nv"":2,""ang"":90}]","images/curv0/stim_nv2_ang90_curv0_rot+180.png","images/curv0/stim_nv2_ang45_curv0_rot+180.png","images/curv0/stim_nv1_ang90_curv0_rot+180.png","false","false","null","null","2","images/curv0/stim_nv1_ang90_curv0_rot+180.png","1","90","0","+180","null","",""
"html-button-response","673","2.1.0","2165998","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","3948","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","59","327","exp_221","2-2-1","-045","[21,23,26]","[{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv2_ang135_curv2_rot-045.png","images/curv2/stim_nv2_ang45_curv2_rot-045.png","images/curv2/stim_nv3_ang135_curv2_rot-045.png","false","false","null","null","2","images/curv2/stim_nv3_ang135_curv2_rot-045.png","3","135","2","-045","null","",""
"html-button-response","675","2.1.0","2168298","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2299","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","60","328","exp_221","2-2-1","-045","[8,15,17]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/curv0/stim_nv3_ang135_curv0_rot-045.png","images/curv1/stim_nv3_ang135_curv1_rot-045.png","images/curv1/stim_nv3_ang45_curv1_rot-045.png","false","false","null","null","2","images/curv1/stim_nv3_ang45_curv1_rot-045.png","3","45","1","-045","null","",""
"html-button-response","677","2.1.0","2169848","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1549","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","61","329","exp_221","2-2-1","+090","[3,5,12]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/curv0/stim_nv2_ang45_curv0_rot+090.png","images/curv0/stim_nv2_ang135_curv0_rot+090.png","images/curv1/stim_nv2_ang45_curv1_rot+090.png","false","false","null","null","1","images/curv0/stim_nv2_ang135_curv0_rot+090.png","2","135","0","+090","null","",""
"html-button-response","679","2.1.0","2174865","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","5015","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","62","330","exp_221","2-2-1","+180","[9,10,15]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv1/stim_nv3_ang45_curv1_rot+180.png","images/curv1/stim_nv1_ang45_curv1_rot+180.png","images/curv1/stim_nv1_ang90_curv1_rot+180.png","false","false","null","null","0","images/curv1/stim_nv3_ang45_curv1_rot+180.png","3","45","1","+180","null","",""
"html-button-response","681","2.1.0","2177166","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2300","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","63","331","catch","3-2-2","+135","[3,3,3]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":3,""curv"":0,""nv"":2,""ang"":135}]","images/curv0/stim_nv2_ang45_curv0_rot+135.png","images/curv0/stim_nv2_ang135_curv0_rot+135.png","images/curv0/stim_nv2_ang45_curv0_rot+135.png","false","true","1","1","1","images/curv0/stim_nv2_ang135_curv0_rot+135.png","2","135","0","+135","true","",""
"html-button-response","683","2.1.0","2179381","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2214","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","64","332","exp_111","1-1-1","+135","[1,6,25]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv3_ang90_curv2_rot+135.png","images/curv0/stim_nv3_ang45_curv0_rot+135.png","images/curv0/stim_nv1_ang90_curv0_rot+135.png","false","false","null","null","2","images/curv0/stim_nv1_ang90_curv0_rot+135.png","1","90","0","+135","null","",""
"html-button-response","685","2.1.0","2181981","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2598","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","65","333","exp_221","2-2-1","+045","[13,14,17]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/curv1/stim_nv2_ang135_curv1_rot+045.png","images/curv1/stim_nv2_ang90_curv1_rot+045.png","images/curv1/stim_nv3_ang135_curv1_rot+045.png","false","false","null","null","2","images/curv1/stim_nv3_ang135_curv1_rot+045.png","3","135","1","+045","null","",""
"html-button-response","687","2.1.0","2220932","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","38948","<div style=""width:800px;""><p>You have completed <b>block 5 of 9</b>.</p><p>On the attention check trials in this block, your accuracy was <b>100%</b>.</p><p style=""color:#006400;""><b>Great job!!</b> You <b>PASSED</b> this block.</p><p>Thank you for paying close attention, this really helps us get high-quality data.</p><p>You have <b>4</b> blocks left. Feel free to take a brief break if you need one before continuing.</p><p>Click ""Continue"" to proceed.</p></div>","0","","","","","","5","","","block_feedback","","","","","","","","","","","","","","","","","","","false","0"
"html-button-response","688","2.1.0","2231703","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","10768","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_6","6","1","334","exp_111","1-1-1","+090","[0,20,21]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv2/stim_nv2_ang45_curv2_rot+090.png","images/curv0/stim_nv1_ang45_curv0_rot+090.png","images/curv2/stim_nv1_ang135_curv2_rot+090.png","false","false","null","null","0","images/curv2/stim_nv2_ang45_curv2_rot+090.png","2","45","2","+090","null","",""
"html-button-response","690","2.1.0","2233583","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1879","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_6","6","2","335","exp_111","1-1-1","-090","[8,11,23]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv0/stim_nv3_ang135_curv0_rot-090.png","images/curv1/stim_nv1_ang135_curv1_rot-090.png","images/curv2/stim_nv2_ang135_curv2_rot-090.png","false","false","null","null","0","images/curv0/stim_nv3_ang135_curv0_rot-090.png","3","135","0","-090","null","",""
"html-button-response","692","2.1.0","2234832","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1247","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_6","6","3","336","exp_221","2-2-1","-135","[3,6,8]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135}]","images/curv0/stim_nv2_ang45_curv0_rot-135.png","images/curv0/stim_nv3_ang45_curv0_rot-135.png","images/curv0/stim_nv3_ang135_curv0_rot-135.png","false","false","null","null","2","images/curv0/stim_nv3_ang135_curv0_rot-135.png","3","135","0","-135","null","",""
