"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_seed","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","seeds","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_range","chosen_N","chosen_curv","chosen_seed","correct","block_failed","blocks_failed_total"
"html-button-response","396","2.1.0","797738","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1681","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_4","4","34","189","exp_221","2-2-1","[18,10,13]","[0,1,3]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":3,""curv"":0,""nv"":18,""range"":12}]","images/circle_rng12_N9_curv0_seed18.png","images/circle_rng12_N18_curv0_seed13.png","images/circle_rng25_N9_curv0_seed10.png","false","false","null","null","1","images/circle_rng12_N18_curv0_seed13.png","12","18","0","13","null","",""
"html-button-response","398","2.1.0","799204","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1465","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_4","4","35","190","exp_111","1-1-1","[13,10,18]","[3,7,22]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":22,""curv"":2,""nv"":18,""range"":25}]","images/circle_rng12_N18_curv0_seed13.png","images/circle_rng25_N18_curv2_seed18.png","images/circle_rng25_N27_curv0_seed10.png","false","false","null","null","2","images/circle_rng25_N27_curv0_seed10.png","25","27","0","10","null","",""
"html-button-response","400","2.1.0","800838","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1631","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_4","4","36","191","exp_221","2-2-1","[18,10,13]","[14,17,23]","[{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":17,""curv"":1,""nv"":27,""range"":45},{""id"":23,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng45_N27_curv1_seed10.png","images/circle_rng45_N18_curv2_seed13.png","images/circle_rng45_N18_curv1_seed18.png","false","false","null","null","1","images/circle_rng45_N18_curv2_seed13.png","45","18","2","13","null","",""
"html-button-response","402","2.1.0","802221","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1382","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_4","4","37","192","catch","3-2-2","[10,10,18]","[6,6,6]","[{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":6,""curv"":0,""nv"":18,""range"":12}]","images/circle_rng12_N18_curv0_seed18.png","images/circle_rng12_N27_curv0_seed10.png","images/circle_rng12_N27_curv0_seed10.png","false","true","0","0","0","images/circle_rng12_N18_curv0_seed18.png","12","18","0","18","true","",""
"html-button-response","404","2.1.0","803869","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1646","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_4","4","38","193","exp_221","2-2-1","[18,13,10]","[4,5,14]","[{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":14,""curv"":1,""nv"":18,""range"":45}]","images/circle_rng25_N18_curv0_seed18.png","images/circle_rng45_N18_curv1_seed10.png","images/circle_rng45_N18_curv0_seed13.png","false","false","null","null","0","images/circle_rng25_N18_curv0_seed18.png","25","18","0","18","null","",""
"html-button-response","406","2.1.0","805037","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1167","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_4","4","39","194","exp_111","1-1-1","[13,10,18]","[9,14,21]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","images/circle_rng12_N18_curv2_seed18.png","images/circle_rng45_N18_curv1_seed10.png","images/circle_rng12_N9_curv1_seed13.png","false","false","null","null","1","images/circle_rng45_N18_curv1_seed10.png","45","18","1","10","null","",""
"html-button-response","408","2.1.0","806321","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1282","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_4","4","40","195","exp_111","1-1-1","[18,13,10]","[4,6,12]","[{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":12,""curv"":1,""nv"":18,""range"":12}]","images/circle_rng12_N27_curv0_seed13.png","images/circle_rng25_N18_curv0_seed18.png","images/circle_rng12_N18_curv1_seed10.png","false","false","null","null","1","images/circle_rng25_N18_curv0_seed18.png","25","18","0","18","null","",""
"html-button-response","410","2.1.0","807387","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1064","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_4","4","41","196","exp_111","1-1-1","[10,13,18]","[1,9,13]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":13,""curv"":1,""nv"":18,""range"":25}]","images/circle_rng25_N9_curv0_seed10.png","images/circle_rng12_N9_curv1_seed13.png","images/circle_rng25_N18_curv1_seed18.png","false","false","null","null","2","images/circle_rng25_N18_curv1_seed18.png","25","18","1","18","null","",""
"html-button-response","412","2.1.0","808554","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1166","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_4","4","42","197","exp_111","1-1-1","[13,18,10]","[6,9,17]","[{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":17,""curv"":1,""nv"":27,""range"":45}]","images/circle_rng45_N27_curv1_seed10.png","images/circle_rng12_N27_curv0_seed13.png","images/circle_rng12_N9_curv1_seed18.png","false","false","null","null","0","images/circle_rng45_N27_curv1_seed10.png","45","27","1","10","null","",""
"html-button-response","414","2.1.0","809654","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1098","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_4","4","43","198","exp_221","2-2-1","[13,18,10]","[9,10,13]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":13,""curv"":1,""nv"":18,""range"":25}]","images/circle_rng25_N9_curv1_seed18.png","images/circle_rng12_N9_curv1_seed13.png","images/circle_rng25_N18_curv1_seed10.png","false","false","null","null","2","images/circle_rng25_N18_curv1_seed10.png","25","18","1","10","null","",""
"html-button-response","416","2.1.0","811187","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1531","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_4","4","44","199","exp_221","2-2-1","[18,13,10]","[1,18,19]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":18,""curv"":2,""nv"":9,""range"":12},{""id"":19,""curv"":2,""nv"":9,""range"":25}]","images/circle_rng12_N9_curv2_seed13.png","images/circle_rng25_N9_curv2_seed10.png","images/circle_rng25_N9_curv0_seed18.png","false","false","null","null","0","images/circle_rng12_N9_curv2_seed13.png","12","9","2","13","null","",""
"html-button-response","418","2.1.0","812655","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1465","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_4","4","45","200","exp_221","2-2-1","[13,10,18]","[15,17,24]","[{""id"":15,""curv"":1,""nv"":27,""range"":12},{""id"":17,""curv"":1,""nv"":27,""range"":45},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng45_N27_curv1_seed10.png","images/circle_rng12_N27_curv2_seed18.png","images/circle_rng12_N27_curv1_seed13.png","false","false","null","null","0","images/circle_rng45_N27_curv1_seed10.png","45","27","1","10","null","",""
"html-button-response","420","2.1.0","813954","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1298","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_4","4","46","201","exp_111","1-1-1","[10,18,13]","[0,20,21]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":20,""curv"":2,""nv"":9,""range"":45},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","images/circle_rng12_N9_curv0_seed10.png","images/circle_rng45_N9_curv2_seed18.png","images/circle_rng12_N18_curv2_seed13.png","false","false","null","null","1","images/circle_rng45_N9_curv2_seed18.png","45","9","2","18","null","",""
"html-button-response","422","2.1.0","815304","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1348","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_4","4","47","202","catch","3-2-2","[18,18,10]","[13,13,13]","[{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":13,""curv"":2,""nv"":18,""range"":25}]","images/circle_rng25_N18_curv2_seed10.png","images/circle_rng25_N18_curv1_seed18.png","images/circle_rng25_N18_curv1_seed18.png","false","true","0","0","0","images/circle_rng25_N18_curv2_seed10.png","25","18","2","10","true","",""
"html-button-response","424","2.1.0","816705","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1399","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_4","4","48","203","exp_221","2-2-1","[10,13,18]","[1,7,25]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":25,""curv"":2,""nv"":27,""range"":25}]","images/circle_rng25_N27_curv0_seed13.png","images/circle_rng25_N9_curv0_seed10.png","images/circle_rng25_N27_curv2_seed18.png","false","false","null","null","0","images/circle_rng25_N27_curv0_seed13.png","25","27","0","13","null","",""
"html-button-response","426","2.1.0","819071","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","2364","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_4","4","49","204","exp_221","2-2-1","[10,13,18]","[9,12,21]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","images/circle_rng12_N9_curv1_seed10.png","images/circle_rng12_N18_curv2_seed18.png","images/circle_rng12_N18_curv1_seed13.png","false","false","null","null","2","images/circle_rng12_N18_curv1_seed13.png","12","18","1","13","null","",""
"html-button-response","428","2.1.0","821003","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1931","<div style=""width:800px;""><p>You have completed <b>block 4 of 9</b>.</p><p>On the attention check trials in this block, your accuracy was <b>100%</b>.</p><p style=""color:#006400;""><b>Great job!!</b> You <b>PASSED</b> this block.</p><p>Thank you for paying close attention, this really helps us get high-quality data.</p><p>You have <b>5</b> blocks left. Feel free to take a brief break if you need one before continuing.</p><p>Please focus on the <b>how curvy the shapes are</b> when deciding which one is most different from the other two.</p><p>Click ""Continue"" to proceed.</p></div>","0","","","","","","4","","","block_feedback","","","","","","","","","","","","","","","","","","","false","0"
"html-button-response","429","2.1.0","823288","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","2283","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","1","205","exp_111","1-1-1","[18,13,10]","[9,19,21]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":19,""curv"":2,""nv"":9,""range"":25},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","images/circle_rng25_N9_curv2_seed13.png","images/circle_rng12_N18_curv2_seed10.png","images/circle_rng12_N9_curv1_seed18.png","false","false","null","null","0","images/circle_rng25_N9_curv2_seed13.png","25","9","2","13","null","",""
"html-button-response","431","2.1.0","825204","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1915","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","2","206","exp_221","2-2-1","[13,10,18]","[2,3,5]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":5,""curv"":0,""nv"":18,""range"":45}]","images/circle_rng12_N18_curv0_seed10.png","images/circle_rng45_N18_curv0_seed18.png","images/circle_rng45_N9_curv0_seed13.png","false","false","null","null","1","images/circle_rng45_N18_curv0_seed18.png","45","18","0","18","null","",""
"html-button-response","433","2.1.0","827771","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","2565","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","3","207","exp_221","2-2-1","[10,18,13]","[2,5,11]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":11,""curv"":1,""nv"":9,""range"":45}]","images/circle_rng45_N9_curv0_seed10.png","images/circle_rng45_N9_curv1_seed13.png","images/circle_rng45_N18_curv0_seed18.png","false","false","null","null","2","images/circle_rng45_N18_curv0_seed18.png","45","18","0","18","null","",""
"html-button-response","435","2.1.0","829205","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1432","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","4","208","exp_111","1-1-1","[13,18,10]","[5,11,12]","[{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":11,""curv"":1,""nv"":9,""range"":45},{""id"":12,""curv"":1,""nv"":18,""range"":12}]","images/circle_rng45_N9_curv1_seed18.png","images/circle_rng45_N18_curv0_seed13.png","images/circle_rng12_N18_curv1_seed10.png","false","false","null","null","1","images/circle_rng45_N18_curv0_seed13.png","45","18","0","13","null","",""
"html-button-response","437","2.1.0","830254","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1048","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","5","209","exp_221","2-2-1","[10,13,18]","[1,2,20]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":20,""curv"":2,""nv"":9,""range"":45}]","images/circle_rng25_N9_curv0_seed10.png","images/circle_rng45_N9_curv0_seed13.png","images/circle_rng45_N9_curv2_seed18.png","false","false","null","null","0","images/circle_rng25_N9_curv0_seed10.png","25","9","0","10","null","",""
"html-button-response","439","2.1.0","831586","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1330","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","6","210","exp_221","2-2-1","[10,18,13]","[4,12,13]","[{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":13,""curv"":1,""nv"":18,""range"":25}]","images/circle_rng25_N18_curv1_seed13.png","images/circle_rng25_N18_curv0_seed10.png","images/circle_rng12_N18_curv1_seed18.png","false","false","null","null","2","images/circle_rng12_N18_curv1_seed18.png","12","18","1","18","null","",""
"html-button-response","441","2.1.0","836605","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","5017","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","7","211","exp_221","2-2-1","[13,10,18]","[4,13,16]","[{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":16,""curv"":1,""nv"":27,""range"":25}]","images/circle_rng25_N18_curv0_seed13.png","images/circle_rng25_N18_curv1_seed10.png","images/circle_rng25_N27_curv1_seed18.png","false","false","null","null","2","images/circle_rng25_N27_curv1_seed18.png","25","27","1","18","null","",""
"html-button-response","443","2.1.0","837721","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1113","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","8","212","exp_221","2-2-1","[13,10,18]","[19,24,25]","[{""id"":19,""curv"":2,""nv"":9,""range"":25},{""id"":24,""curv"":2,""nv"":27,""range"":12},{""id"":25,""curv"":2,""nv"":27,""range"":25}]","images/circle_rng25_N27_curv2_seed18.png","images/circle_rng12_N27_curv2_seed10.png","images/circle_rng25_N9_curv2_seed13.png","false","false","null","null","2","images/circle_rng25_N9_curv2_seed13.png","25","9","2","13","null","",""
"html-button-response","445","2.1.0","840054","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","2332","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","9","213","catch","3-2-2","[13,13,18]","[10,10,10]","[{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":10,""curv"":1,""nv"":18,""range"":25}]","images/circle_rng25_N9_curv1_seed13.png","images/circle_rng25_N18_curv1_seed18.png","images/circle_rng25_N9_curv1_seed13.png","false","true","1","1","1","images/circle_rng25_N18_curv1_seed18.png","25","18","1","18","true","",""
"html-button-response","447","2.1.0","842171","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","2115","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","10","214","exp_221","2-2-1","[18,13,10]","[3,21,22]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":21,""curv"":2,""nv"":18,""range"":12},{""id"":22,""curv"":2,""nv"":18,""range"":25}]","images/circle_rng25_N18_curv2_seed10.png","images/circle_rng12_N18_curv0_seed18.png","images/circle_rng12_N18_curv2_seed13.png","false","false","null","null","0","images/circle_rng25_N18_curv2_seed10.png","25","18","2","10","null","",""
"html-button-response","449","2.1.0","843887","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1714","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","11","215","exp_111","1-1-1","[13,18,10]","[11,18,23]","[{""id"":11,""curv"":1,""nv"":9,""range"":45},{""id"":18,""curv"":2,""nv"":9,""range"":12},{""id"":23,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng12_N9_curv2_seed18.png","images/circle_rng45_N9_curv1_seed13.png","images/circle_rng45_N18_curv2_seed10.png","false","false","null","null","0","images/circle_rng12_N9_curv2_seed18.png","12","9","2","18","null","",""
"html-button-response","451","2.1.0","845371","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1482","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","12","216","exp_221","2-2-1","[10,13,18]","[9,12,13]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":13,""curv"":1,""nv"":18,""range"":25}]","images/circle_rng12_N18_curv1_seed13.png","images/circle_rng12_N9_curv1_seed10.png","images/circle_rng25_N18_curv1_seed18.png","false","false","null","null","2","images/circle_rng25_N18_curv1_seed18.png","25","18","1","18","null","",""
"html-button-response","453","2.1.0","847088","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1715","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","13","217","exp_221","2-2-1","[10,13,18]","[5,7,8]","[{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":8,""curv"":0,""nv"":27,""range"":45}]","images/circle_rng25_N27_curv0_seed13.png","images/circle_rng45_N27_curv0_seed18.png","images/circle_rng45_N18_curv0_seed10.png","false","false","null","null","0","images/circle_rng25_N27_curv0_seed13.png","25","27","0","13","null","",""
"html-button-response","455","2.1.0","848269","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1181","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","14","218","exp_221","2-2-1","[18,10,13]","[12,14,15]","[{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":15,""curv"":1,""nv"":27,""range"":12}]","images/circle_rng12_N27_curv1_seed13.png","images/circle_rng45_N18_curv1_seed10.png","images/circle_rng12_N18_curv1_seed18.png","false","false","null","null","1","images/circle_rng45_N18_curv1_seed10.png","45","18","1","10","null","",""
"html-button-response","457","2.1.0","850354","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","2084","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","15","219","exp_111","1-1-1","[13,10,18]","[7,22,24]","[{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":22,""curv"":2,""nv"":18,""range"":25},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng25_N18_curv2_seed10.png","images/circle_rng25_N27_curv0_seed13.png","images/circle_rng12_N27_curv2_seed18.png","false","false","null","null","1","images/circle_rng25_N27_curv0_seed13.png","25","27","0","13","null","",""
"html-button-response","459","2.1.0","854105","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","3749","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","16","220","exp_221","2-2-1","[13,10,18]","[3,21,24]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":21,""curv"":2,""nv"":18,""range"":12},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng12_N27_curv2_seed18.png","images/circle_rng12_N18_curv2_seed10.png","images/circle_rng12_N18_curv0_seed13.png","false","false","null","null","0","images/circle_rng12_N27_curv2_seed18.png","12","27","2","18","null","",""
"html-button-response","461","2.1.0","856955","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","2848","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","17","221","exp_111","1-1-1","[18,10,13]","[0,8,11]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":8,""curv"":0,""nv"":27,""range"":45},{""id"":11,""curv"":1,""nv"":9,""range"":45}]","images/circle_rng45_N9_curv1_seed13.png","images/circle_rng12_N9_curv0_seed18.png","images/circle_rng45_N27_curv0_seed10.png","false","false","null","null","2","images/circle_rng45_N27_curv0_seed10.png","45","27","0","10","null","",""
"html-button-response","463","2.1.0","858319","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","1363","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","18","222","exp_221","2-2-1","[10,18,13]","[18,21,23]","[{""id"":18,""curv"":2,""nv"":9,""range"":12},{""id"":21,""curv"":2,""nv"":18,""range"":12},{""id"":23,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng45_N18_curv2_seed13.png","images/circle_rng12_N9_curv2_seed10.png","images/circle_rng12_N18_curv2_seed18.png","false","false","null","null","0","images/circle_rng45_N18_curv2_seed13.png","45","18","2","13","null","",""
"html-button-response","465","2.1.0","862021","67909","80926993","18","Male","Limited, occasional experience","Often orientation/direction of shapes/large curves or the the average height of spikes were strong influences on my choices","","","","","","","","","","","","","","","","","3700","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","19","223","exp_111","1-1-1","[18,10,13]","[8,11,15]","[{""id"":8,""curv"":0,""nv"":27,""range"":45},{""id"":11,""curv"":1,""nv"":9,""range"":45},{""id"":15,""curv"":1,""nv"":27,""range"":12}]","images/circle_rng45_N9_curv1_seed10.png","images/circle_rng45_N27_curv0_seed18.png","images/circle_rng12_N27_curv1_seed13.png","false","false","null","null","1","images/circle_rng45_N27_curv0_seed18.png","45","27","0","18","null","",""
