"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","total_experiment_time","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_s","chosen_rot","chosen_curv","correct","block_failed","blocks_failed_total"
"html-button-response","431","2.1.0","949274","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","16798","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","2","206","exp_221","2-2-1","+135","[3,6,21]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv3_ang45_s0.0_rot+135.png","images/stim_nv2_ang45_s1.4_rot+135.png","images/stim_nv2_ang45_s0.0_rot+135.png","false","false","null","null","0","images/stim_nv3_ang45_s0.0_rot+135.png","3","45","0","+135","0","null","",""
"html-button-response","433","2.1.0","952307","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","3032","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","3","207","exp_221","2-2-1","+090","[11,14,23]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv1_ang135_s0.8_rot+090.png","images/stim_nv2_ang135_s1.4_rot+090.png","images/stim_nv2_ang135_s0.8_rot+090.png","false","false","null","null","0","images/stim_nv1_ang135_s0.8_rot+090.png","1","135","0.8","+090","1","null","",""
"html-button-response","435","2.1.0","954108","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1798","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","4","208","exp_221","2-2-1","+180","[2,20,23]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv1_ang135_s1.4_rot+180.png","images/stim_nv1_ang135_s0.0_rot+180.png","images/stim_nv2_ang135_s1.4_rot+180.png","false","false","null","null","2","images/stim_nv2_ang135_s1.4_rot+180.png","2","135","1.4","+180","2","null","",""
"html-button-response","437","2.1.0","955524","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1414","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","5","209","exp_221","2-2-1","+000","[2,5,11]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/stim_nv1_ang135_s0.8_rot+000.png","images/stim_nv1_ang135_s0.0_rot+000.png","images/stim_nv2_ang135_s0.0_rot+000.png","false","false","null","null","2","images/stim_nv2_ang135_s0.0_rot+000.png","2","135","0","+000","0","null","",""
"html-button-response","439","2.1.0","956724","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1198","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","6","210","exp_111","1-1-1","+000","[4,6,16]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s0.8_rot+000.png","images/stim_nv2_ang90_s0.0_rot+000.png","images/stim_nv3_ang45_s0.0_rot+000.png","false","false","null","null","1","images/stim_nv2_ang90_s0.0_rot+000.png","2","90","0","+000","0","null","",""
"html-button-response","441","2.1.0","957724","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","998","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","7","211","exp_221","2-2-1","-090","[12,13,22]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s1.4_rot-090.png","images/stim_nv2_ang90_s0.8_rot-090.png","images/stim_nv2_ang45_s0.8_rot-090.png","false","false","null","null","2","images/stim_nv2_ang45_s0.8_rot-090.png","2","45","0.8","-090","1","null","",""
"html-button-response","443","2.1.0","962274","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","4548","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","8","212","exp_221","2-2-1","+180","[12,21,23]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang45_s0.8_rot+180.png","images/stim_nv2_ang135_s1.4_rot+180.png","images/stim_nv2_ang45_s1.4_rot+180.png","false","false","null","null","1","images/stim_nv2_ang135_s1.4_rot+180.png","2","135","1.4","+180","2","null","",""
"html-button-response","445","2.1.0","963674","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1398","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","9","213","exp_111","1-1-1","+090","[17,23,25]","[{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang135_s0.8_rot+090.png","images/stim_nv3_ang90_s1.4_rot+090.png","images/stim_nv2_ang135_s1.4_rot+090.png","false","false","null","null","1","images/stim_nv3_ang90_s1.4_rot+090.png","3","90","1.4","+090","2","null","",""
"html-button-response","447","2.1.0","965690","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","2014","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","10","214","exp_221","2-2-1","-135","[0,6,8]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135}]","images/stim_nv3_ang45_s0.0_rot-135.png","images/stim_nv3_ang135_s0.0_rot-135.png","images/stim_nv1_ang45_s0.0_rot-135.png","false","false","null","null","2","images/stim_nv1_ang45_s0.0_rot-135.png","1","45","0","-135","0","null","",""
"html-button-response","449","2.1.0","967107","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1415","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","11","215","exp_111","1-1-1","+180","[4,10,12]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/stim_nv2_ang45_s0.8_rot+180.png","images/stim_nv1_ang90_s0.8_rot+180.png","images/stim_nv2_ang90_s0.0_rot+180.png","false","false","null","null","0","images/stim_nv2_ang45_s0.8_rot+180.png","2","45","0.8","+180","1","null","",""
"html-button-response","451","2.1.0","967574","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","465","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","12","216","exp_111","1-1-1","+045","[2,3,9]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45}]","images/stim_nv2_ang45_s0.0_rot+045.png","images/stim_nv1_ang135_s0.0_rot+045.png","images/stim_nv1_ang45_s0.8_rot+045.png","false","false","null","null","1","images/stim_nv1_ang135_s0.0_rot+045.png","1","135","0","+045","0","null","",""
"html-keyboard-response","452","2.1.0","970578","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","null","
        <div style=""width:800px;"">
          <p>Your last response was too fast.</p>
          <p>Please take enough time to view the shapes carefully before responding.</p>
          <p>You will continue automatically in a few seconds.</p>
        </div>","null","","","","","","","","","rt_warning","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","453","2.1.0","973307","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","2727","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","13","217","catch","3-2-2","+045","[10,10,10]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":2,""ang"":90}]","images/stim_nv1_ang90_s0.8_rot+045.png","images/stim_nv2_ang90_s0.8_rot+045.png","images/stim_nv1_ang90_s0.8_rot+045.png","false","true","1","1","1","images/stim_nv2_ang90_s0.8_rot+045.png","2","90","0.8","+045","1","true","",""
"html-button-response","455","2.1.0","974724","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1414","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","14","218","exp_221","2-2-1","+180","[9,15,16]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s0.8_rot+180.png","images/stim_nv3_ang45_s0.8_rot+180.png","images/stim_nv1_ang45_s0.8_rot+180.png","false","false","null","null","2","images/stim_nv1_ang45_s0.8_rot+180.png","1","45","0.8","+180","1","null","",""
"html-button-response","457","2.1.0","976323","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1598","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","15","219","exp_221","2-2-1","+135","[20,22,23]","[{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s1.4_rot+135.png","images/stim_nv1_ang135_s1.4_rot+135.png","images/stim_nv2_ang90_s1.4_rot+135.png","false","false","null","null","2","images/stim_nv2_ang90_s1.4_rot+135.png","2","90","1.4","+135","2","null","",""
"html-button-response","459","2.1.0","978373","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","2048","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","16","220","catch","3-2-2","+180","[8,8,8]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":8,""curv"":0,""nv"":2,""ang"":135}]","images/stim_nv3_ang135_s0.0_rot+180.png","images/stim_nv2_ang135_s0.0_rot+180.png","images/stim_nv3_ang135_s0.0_rot+180.png","false","true","1","1","1","images/stim_nv2_ang135_s0.0_rot+180.png","2","135","0","+180","0","true","",""
"html-button-response","461","2.1.0","979573","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1198","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","17","221","exp_111","1-1-1","+045","[0,5,11]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/stim_nv1_ang45_s0.0_rot+045.png","images/stim_nv1_ang135_s0.8_rot+045.png","images/stim_nv2_ang135_s0.0_rot+045.png","false","false","null","null","0","images/stim_nv1_ang45_s0.0_rot+045.png","1","45","0","+045","0","null","",""
"html-button-response","463","2.1.0","981840","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","2265","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","18","222","exp_221","2-2-1","+090","[19,20,26]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv1_ang135_s1.4_rot+090.png","images/stim_nv3_ang135_s1.4_rot+090.png","images/stim_nv1_ang90_s1.4_rot+090.png","false","false","null","null","2","images/stim_nv1_ang90_s1.4_rot+090.png","1","90","1.4","+090","2","null","",""
"html-button-response","465","2.1.0","987657","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","5814","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","19","223","exp_111","1-1-1","-045","[0,8,15]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/stim_nv3_ang135_s0.0_rot-045.png","images/stim_nv3_ang45_s0.8_rot-045.png","images/stim_nv1_ang45_s0.0_rot-045.png","false","false","null","null","2","images/stim_nv1_ang45_s0.0_rot-045.png","1","45","0","-045","0","null","",""
"html-button-response","467","2.1.0","989438","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1780","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","20","224","exp_221","2-2-1","+045","[9,11,15]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s0.8_rot+045.png","images/stim_nv1_ang45_s0.8_rot+045.png","images/stim_nv1_ang135_s0.8_rot+045.png","false","false","null","null","0","images/stim_nv3_ang45_s0.8_rot+045.png","3","45","0.8","+045","1","null","",""
"html-button-response","469","2.1.0","991123","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1683","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","21","225","exp_221","2-2-1","+045","[0,2,3]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":3,""curv"":0,""nv"":2,""ang"":45}]","images/stim_nv1_ang135_s0.0_rot+045.png","images/stim_nv2_ang45_s0.0_rot+045.png","images/stim_nv1_ang45_s0.0_rot+045.png","false","false","null","null","1","images/stim_nv2_ang45_s0.0_rot+045.png","2","45","0","+045","0","null","",""
"html-button-response","471","2.1.0","993573","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","2448","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","22","226","exp_221","2-2-1","+000","[3,12,15]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/stim_nv2_ang45_s0.8_rot+000.png","images/stim_nv2_ang45_s0.0_rot+000.png","images/stim_nv3_ang45_s0.8_rot+000.png","false","false","null","null","2","images/stim_nv3_ang45_s0.8_rot+000.png","3","45","0.8","+000","1","null","",""
"html-button-response","473","2.1.0","996073","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","2498","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","23","227","exp_111","1-1-1","-045","[8,20,25]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s1.4_rot-045.png","images/stim_nv1_ang135_s1.4_rot-045.png","images/stim_nv3_ang135_s0.0_rot-045.png","false","false","null","null","1","images/stim_nv1_ang135_s1.4_rot-045.png","1","135","1.4","-045","2","null","",""
"html-button-response","475","2.1.0","1004106","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","8031","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","24","228","exp_111","1-1-1","+000","[4,8,23]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang90_s0.0_rot+000.png","images/stim_nv2_ang135_s1.4_rot+000.png","images/stim_nv3_ang135_s0.0_rot+000.png","false","false","null","null","0","images/stim_nv2_ang90_s0.0_rot+000.png","2","90","0","+000","0","null","",""
"html-button-response","477","2.1.0","1006359","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","2248","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","25","229","exp_111","1-1-1","+135","[1,8,20]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/stim_nv1_ang135_s1.4_rot+135.png","images/stim_nv1_ang90_s0.0_rot+135.png","images/stim_nv3_ang135_s0.0_rot+135.png","false","false","null","null","1","images/stim_nv1_ang90_s0.0_rot+135.png","1","90","0","+135","0","null","",""
"html-button-response","479","2.1.0","1007827","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1465","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","26","230","exp_221","2-2-1","-090","[3,5,21]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv2_ang135_s0.0_rot-090.png","images/stim_nv2_ang45_s0.0_rot-090.png","images/stim_nv2_ang45_s1.4_rot-090.png","false","false","null","null","0","images/stim_nv2_ang135_s0.0_rot-090.png","2","135","0","-090","0","null","",""
"html-button-response","481","2.1.0","1011231","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","3397","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","27","231","exp_111","1-1-1","+135","[1,18,25]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s1.4_rot+135.png","images/stim_nv1_ang45_s1.4_rot+135.png","images/stim_nv1_ang90_s0.0_rot+135.png","false","false","null","null","0","images/stim_nv3_ang90_s1.4_rot+135.png","3","90","1.4","+135","2","null","",""
"html-button-response","483","2.1.0","1013884","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","2648","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_5","5","28","232","catch","3-2-2","+045","[25,25,25]","[{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s1.4_rot+045.png","images/stim_nv3_ang90_s1.4_rot+045.png","images/stim_nv3_ang90_s1.4_rot+045.png","false","true","0","0","0","images/stim_nv3_ang45_s1.4_rot+045.png","3","45","1.4","+045","2","true","",""
"html-button-response","485","2.1.0","1015100","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1214","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","29","233","exp_221","2-2-1","+045","[9,12,21]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv2_ang45_s1.4_rot+045.png","images/stim_nv2_ang45_s0.8_rot+045.png","images/stim_nv1_ang45_s0.8_rot+045.png","false","false","null","null","2","images/stim_nv1_ang45_s0.8_rot+045.png","1","45","0.8","+045","1","null","",""
"html-button-response","487","2.1.0","1020738","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","5633","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","30","234","exp_221","2-2-1","+180","[3,12,14]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/stim_nv2_ang45_s0.0_rot+180.png","images/stim_nv2_ang45_s0.8_rot+180.png","images/stim_nv2_ang135_s0.8_rot+180.png","false","false","null","null","2","images/stim_nv2_ang135_s0.8_rot+180.png","2","135","0.8","+180","1","null","",""
"html-button-response","489","2.1.0","1025892","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","5150","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","31","235","exp_221","2-2-1","+180","[1,19,22]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/stim_nv1_ang90_s1.4_rot+180.png","images/stim_nv1_ang90_s0.0_rot+180.png","images/stim_nv2_ang90_s1.4_rot+180.png","false","false","null","null","2","images/stim_nv2_ang90_s1.4_rot+180.png","2","90","1.4","+180","2","null","",""
"html-button-response","491","2.1.0","1030126","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","4231","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","32","236","exp_221","2-2-1","+000","[7,25,26]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang90_s1.4_rot+000.png","images/stim_nv3_ang135_s1.4_rot+000.png","images/stim_nv3_ang90_s0.0_rot+000.png","false","false","null","null","2","images/stim_nv3_ang90_s0.0_rot+000.png","3","90","0","+000","0","null","",""
"html-button-response","493","2.1.0","1037111","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","6981","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_5","5","33","237","exp_111","1-1-1","+135","[11,18,23]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv1_ang45_s1.4_rot+135.png","images/stim_nv1_ang135_s0.8_rot+135.png","images/stim_nv2_ang135_s1.4_rot+135.png","false","false","null","null","2","images/stim_nv2_ang135_s1.4_rot+135.png","2","135","1.4","+135","2","null","",""
"html-button-response","495","2.1.0","1038178","67777","noInstr","957513298","0.009","19","Male","Limited, occasional experience","I would try to unfocus my eyes, to try and get an further point of view. Most of the time, it made the choice quite clear. ","","","","","","","","","","","","","","","","","1064","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_5","5","34","238","exp_221","2-2-1","+135","[1,7,19]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/stim_nv1_ang90_s1.4_rot+135.png","images/stim_nv3_ang90_s0.0_rot+135.png","images/stim_nv1_ang90_s0.0_rot+135.png","false","false","null","null","1","images/stim_nv3_ang90_s0.0_rot+135.png","3","90","0","+135","0","null","",""
