"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","seeds","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_range","chosen_N","chosen_curv","chosen_seed","correct","block_failed","blocks_failed_total"
"html-button-response","144","2.1.0","1047492","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","2498","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","7","64","exp_221","2-2-1","[13,18,10]","[6,18,24]","[{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":18,""curv"":2,""nv"":9,""range"":12},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng12_N27_curv0_seed13.png","images/circle_rng12_N27_curv2_seed10.png","images/circle_rng12_N9_curv2_seed18.png","false","false","null","null","2","images/circle_rng12_N9_curv2_seed18.png","12","9","2","18","null","",""
"html-button-response","146","2.1.0","1075859","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","28365","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","8","65","exp_111","1-1-1","[13,10,18]","[3,9,14]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":14,""curv"":1,""nv"":18,""range"":45}]","images/circle_rng12_N9_curv1_seed10.png","images/circle_rng12_N18_curv0_seed13.png","images/circle_rng45_N18_curv1_seed18.png","false","false","null","null","0","images/circle_rng12_N9_curv1_seed10.png","12","9","1","10","null","",""
"html-button-response","148","2.1.0","1089109","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","13248","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","9","66","exp_111","1-1-1","[13,18,10]","[6,12,17]","[{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":17,""curv"":1,""nv"":27,""range"":45}]","images/circle_rng12_N27_curv0_seed13.png","images/circle_rng45_N27_curv1_seed10.png","images/circle_rng12_N18_curv1_seed18.png","false","false","null","null","1","images/circle_rng45_N27_curv1_seed10.png","45","27","1","10","null","",""
"html-button-response","150","2.1.0","1092325","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","3215","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","10","67","catch","3-2-2","[18,18,10]","[21,21,21]","[{""id"":21,""curv"":2,""nv"":18,""range"":12},{""id"":21,""curv"":2,""nv"":18,""range"":12},{""id"":21,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng12_N18_curv2_seed18.png","images/circle_rng45_N18_curv2_seed10.png","images/circle_rng12_N18_curv2_seed18.png","false","true","1","1","1","images/circle_rng45_N18_curv2_seed10.png","45","18","2","10","true","",""
"html-button-response","152","2.1.0","1100292","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","7965","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","11","68","exp_111","1-1-1","[13,10,18]","[9,20,24]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":20,""curv"":2,""nv"":9,""range"":45},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng12_N27_curv2_seed18.png","images/circle_rng45_N9_curv2_seed10.png","images/circle_rng12_N9_curv1_seed13.png","false","false","null","null","0","images/circle_rng12_N27_curv2_seed18.png","12","27","2","18","null","",""
"html-button-response","154","2.1.0","1103525","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","3231","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","12","69","exp_221","2-2-1","[13,10,18]","[13,22,23]","[{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":22,""curv"":2,""nv"":18,""range"":25},{""id"":23,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng45_N18_curv2_seed18.png","images/circle_rng25_N18_curv1_seed13.png","images/circle_rng25_N18_curv2_seed10.png","false","false","null","null","0","images/circle_rng45_N18_curv2_seed18.png","45","18","2","18","null","",""
"html-button-response","156","2.1.0","1107575","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","4049","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","13","70","exp_221","2-2-1","[18,13,10]","[8,24,26]","[{""id"":8,""curv"":0,""nv"":27,""range"":45},{""id"":24,""curv"":2,""nv"":27,""range"":12},{""id"":26,""curv"":2,""nv"":27,""range"":45}]","images/circle_rng12_N27_curv2_seed13.png","images/circle_rng45_N27_curv2_seed10.png","images/circle_rng45_N27_curv0_seed18.png","false","false","null","null","0","images/circle_rng12_N27_curv2_seed13.png","12","27","2","13","null","",""
"html-button-response","158","2.1.0","1155992","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","48414","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","14","71","exp_221","2-2-1","[13,18,10]","[17,23,26]","[{""id"":17,""curv"":1,""nv"":27,""range"":45},{""id"":23,""curv"":2,""nv"":18,""range"":45},{""id"":26,""curv"":2,""nv"":27,""range"":45}]","images/circle_rng45_N18_curv2_seed18.png","images/circle_rng45_N27_curv1_seed13.png","images/circle_rng45_N27_curv2_seed10.png","false","false","null","null","1","images/circle_rng45_N27_curv1_seed13.png","45","27","1","13","null","",""
"html-button-response","160","2.1.0","1162025","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","6031","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","15","72","exp_111","1-1-1","[18,13,10]","[4,10,12]","[{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":12,""curv"":1,""nv"":18,""range"":12}]","images/circle_rng25_N18_curv0_seed18.png","images/circle_rng12_N18_curv1_seed10.png","images/circle_rng25_N9_curv1_seed13.png","false","false","null","null","0","images/circle_rng25_N18_curv0_seed18.png","25","18","0","18","null","",""
"html-button-response","162","2.1.0","1164209","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","2182","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","16","73","catch","3-2-2","[10,10,13]","[12,12,12]","[{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":12,""curv"":1,""nv"":27,""range"":12}]","images/circle_rng12_N18_curv1_seed10.png","images/circle_rng12_N18_curv1_seed10.png","images/circle_rng12_N27_curv1_seed13.png","false","true","2","2","2","images/circle_rng12_N27_curv1_seed13.png","12","27","1","13","true","",""
"html-button-response","164","2.1.0","1173025","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","8814","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","17","74","exp_221","2-2-1","[18,13,10]","[5,20,23]","[{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":20,""curv"":2,""nv"":9,""range"":45},{""id"":23,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng45_N9_curv2_seed13.png","images/circle_rng45_N18_curv2_seed10.png","images/circle_rng45_N18_curv0_seed18.png","false","false","null","null","2","images/circle_rng45_N18_curv0_seed18.png","45","18","0","18","null","",""
"html-button-response","166","2.1.0","1175242","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","2215","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","18","75","exp_111","1-1-1","[13,18,10]","[9,13,19]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":19,""curv"":2,""nv"":9,""range"":25}]","images/circle_rng12_N9_curv1_seed13.png","images/circle_rng25_N9_curv2_seed10.png","images/circle_rng25_N18_curv1_seed18.png","false","false","null","null","2","images/circle_rng25_N18_curv1_seed18.png","25","18","1","18","null","",""
"html-button-response","168","2.1.0","1231709","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","56465","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","19","76","exp_111","1-1-1","[10,13,18]","[8,11,15]","[{""id"":8,""curv"":0,""nv"":27,""range"":45},{""id"":11,""curv"":1,""nv"":9,""range"":45},{""id"":15,""curv"":1,""nv"":27,""range"":12}]","images/circle_rng45_N9_curv1_seed13.png","images/circle_rng12_N27_curv1_seed18.png","images/circle_rng45_N27_curv0_seed10.png","false","false","null","null","2","images/circle_rng45_N27_curv0_seed10.png","45","27","0","10","null","",""
"html-button-response","170","2.1.0","1234258","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","2547","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","20","77","exp_221","2-2-1","[18,10,13]","[2,11,17]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":11,""curv"":1,""nv"":9,""range"":45},{""id"":17,""curv"":1,""nv"":27,""range"":45}]","images/circle_rng45_N27_curv1_seed13.png","images/circle_rng45_N9_curv1_seed10.png","images/circle_rng45_N9_curv0_seed18.png","false","false","null","null","0","images/circle_rng45_N27_curv1_seed13.png","45","27","1","13","null","",""
"html-button-response","172","2.1.0","1255524","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","21265","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","21","78","exp_111","1-1-1","[10,13,18]","[13,23,25]","[{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":23,""curv"":2,""nv"":18,""range"":45},{""id"":25,""curv"":2,""nv"":27,""range"":25}]","images/circle_rng25_N18_curv1_seed10.png","images/circle_rng45_N18_curv2_seed13.png","images/circle_rng25_N27_curv2_seed18.png","false","false","null","null","1","images/circle_rng45_N18_curv2_seed13.png","45","18","2","13","null","",""
"html-button-response","174","2.1.0","1259225","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","3699","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","22","79","exp_221","2-2-1","[13,10,18]","[18,19,21]","[{""id"":18,""curv"":2,""nv"":9,""range"":12},{""id"":19,""curv"":2,""nv"":9,""range"":25},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","images/circle_rng12_N18_curv2_seed18.png","images/circle_rng12_N9_curv2_seed13.png","images/circle_rng25_N9_curv2_seed10.png","false","false","null","null","0","images/circle_rng12_N18_curv2_seed18.png","12","18","2","18","null","",""
"html-button-response","176","2.1.0","1313208","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","53981","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","23","80","exp_221","2-2-1","[18,13,10]","[2,6,8]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":8,""curv"":0,""nv"":27,""range"":45}]","images/circle_rng45_N9_curv0_seed18.png","images/circle_rng45_N27_curv0_seed10.png","images/circle_rng12_N27_curv0_seed13.png","false","false","null","null","1","images/circle_rng45_N27_curv0_seed10.png","45","27","0","10","null","",""
"html-button-response","178","2.1.0","1321725","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","8514","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","24","81","exp_221","2-2-1","[18,13,10]","[10,11,17]","[{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":11,""curv"":1,""nv"":9,""range"":45},{""id"":17,""curv"":1,""nv"":27,""range"":45}]","images/circle_rng45_N27_curv1_seed10.png","images/circle_rng25_N9_curv1_seed18.png","images/circle_rng45_N9_curv1_seed13.png","false","false","null","null","0","images/circle_rng45_N27_curv1_seed10.png","45","27","1","10","null","",""
"html-button-response","180","2.1.0","1331407","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","9681","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","25","82","exp_111","1-1-1","[10,13,18]","[12,22,24]","[{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":22,""curv"":2,""nv"":18,""range"":25},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng25_N18_curv2_seed13.png","images/circle_rng12_N27_curv2_seed18.png","images/circle_rng12_N18_curv1_seed10.png","false","false","null","null","0","images/circle_rng25_N18_curv2_seed13.png","25","18","2","13","null","",""
"html-button-response","182","2.1.0","1368858","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","37449","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","26","83","exp_111","1-1-1","[13,10,18]","[17,23,24]","[{""id"":17,""curv"":1,""nv"":27,""range"":45},{""id"":23,""curv"":2,""nv"":18,""range"":45},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng12_N27_curv2_seed18.png","images/circle_rng45_N18_curv2_seed10.png","images/circle_rng45_N27_curv1_seed13.png","false","false","null","null","0","images/circle_rng12_N27_curv2_seed18.png","12","27","2","18","null","",""
"html-button-response","184","2.1.0","1376508","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","7648","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","27","84","catch","3-2-2","[18,18,13]","[3,3,3]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":3,""curv"":0,""nv"":18,""range"":25}]","images/circle_rng12_N18_curv0_seed18.png","images/circle_rng25_N18_curv0_seed13.png","images/circle_rng12_N18_curv0_seed18.png","false","true","1","1","1","images/circle_rng25_N18_curv0_seed13.png","25","18","0","13","true","",""
"html-button-response","186","2.1.0","1389558","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","13048","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","28","85","exp_221","2-2-1","[13,10,18]","[0,3,5]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":5,""curv"":0,""nv"":18,""range"":45}]","images/circle_rng45_N18_curv0_seed18.png","images/circle_rng12_N18_curv0_seed10.png","images/circle_rng12_N9_curv0_seed13.png","false","false","null","null","0","images/circle_rng45_N18_curv0_seed18.png","45","18","0","18","null","",""
"html-button-response","188","2.1.0","1393108","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","3548","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","29","86","exp_111","1-1-1","[10,13,18]","[9,16,24]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":16,""curv"":1,""nv"":27,""range"":25},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng25_N27_curv1_seed13.png","images/circle_rng12_N27_curv2_seed18.png","images/circle_rng12_N9_curv1_seed10.png","false","false","null","null","0","images/circle_rng25_N27_curv1_seed13.png","25","27","1","13","null","",""
"html-button-response","190","2.1.0","1399741","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","6631","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","30","87","exp_221","2-2-1","[13,18,10]","[13,14,17]","[{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":17,""curv"":1,""nv"":27,""range"":45}]","images/circle_rng25_N18_curv1_seed13.png","images/circle_rng45_N27_curv1_seed10.png","images/circle_rng45_N18_curv1_seed18.png","false","false","null","null","0","images/circle_rng25_N18_curv1_seed13.png","25","18","1","13","null","",""
"html-button-response","192","2.1.0","1402074","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","2331","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","31","88","exp_111","1-1-1","[10,18,13]","[3,8,24]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":8,""curv"":0,""nv"":27,""range"":45},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng45_N27_curv0_seed18.png","images/circle_rng12_N18_curv0_seed10.png","images/circle_rng12_N27_curv2_seed13.png","false","false","null","null","0","images/circle_rng45_N27_curv0_seed18.png","45","27","0","18","null","",""
"html-button-response","194","2.1.0","1404841","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","2765","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","32","89","exp_221","2-2-1","[10,18,13]","[6,9,15]","[{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":15,""curv"":1,""nv"":27,""range"":12}]","images/circle_rng12_N9_curv1_seed18.png","images/circle_rng12_N27_curv1_seed13.png","images/circle_rng12_N27_curv0_seed10.png","false","false","null","null","0","images/circle_rng12_N9_curv1_seed18.png","12","9","1","18","null","",""
"html-button-response","196","2.1.0","1407091","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","2248","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","33","90","exp_221","2-2-1","[18,10,13]","[1,4,19]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":19,""curv"":2,""nv"":9,""range"":25}]","images/circle_rng25_N9_curv2_seed13.png","images/circle_rng25_N18_curv0_seed10.png","images/circle_rng25_N9_curv0_seed18.png","false","false","null","null","1","images/circle_rng25_N18_curv0_seed10.png","25","18","0","10","null","",""
"html-button-response","198","2.1.0","1409307","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","2214","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","34","91","exp_111","1-1-1","[10,13,18]","[11,16,26]","[{""id"":11,""curv"":1,""nv"":9,""range"":45},{""id"":16,""curv"":1,""nv"":27,""range"":25},{""id"":26,""curv"":2,""nv"":27,""range"":45}]","images/circle_rng45_N27_curv2_seed18.png","images/circle_rng25_N27_curv1_seed13.png","images/circle_rng45_N9_curv1_seed10.png","false","false","null","null","2","images/circle_rng45_N9_curv1_seed10.png","45","9","1","10","null","",""
"html-button-response","200","2.1.0","1479074","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","69765","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","35","92","exp_221","2-2-1","[18,13,10]","[15,24,26]","[{""id"":15,""curv"":1,""nv"":27,""range"":12},{""id"":24,""curv"":2,""nv"":27,""range"":12},{""id"":26,""curv"":2,""nv"":27,""range"":45}]","images/circle_rng12_N27_curv1_seed18.png","images/circle_rng45_N27_curv2_seed10.png","images/circle_rng12_N27_curv2_seed13.png","false","false","null","null","2","images/circle_rng12_N27_curv2_seed13.png","12","27","2","13","null","",""
"html-button-response","202","2.1.0","1481890","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","2814","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","36","93","exp_111","1-1-1","[13,10,18]","[2,6,9]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":9,""curv"":1,""nv"":9,""range"":12}]","images/circle_rng12_N9_curv1_seed18.png","images/circle_rng12_N27_curv0_seed10.png","images/circle_rng45_N9_curv0_seed13.png","false","false","null","null","1","images/circle_rng12_N27_curv0_seed10.png","12","27","0","10","null","",""
"html-button-response","204","2.1.0","1484091","66463","noInstr","679968725","18","Female","No experience","I would check for size, orientation and outline of the shape. If it had similar features such as round edges or spikes. If it was tilted the same direction. Some shapes also looked very similar in terms of overall shape rather than the outlines. Sometimes a shape just stands out at first glance.","","","","","","","","","","","","","","","","","2199","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","37","94","exp_221","2-2-1","[18,10,13]","[0,6,7]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":7,""curv"":0,""nv"":27,""range"":25}]","images/circle_rng12_N27_curv0_seed10.png","images/circle_rng25_N27_curv0_seed13.png","images/circle_rng12_N9_curv0_seed18.png","false","false","null","null","2","images/circle_rng12_N9_curv0_seed18.png","12","9","0","18","null","",""
